Orden,Nombre,Frecuencia,Edad Media
12481,MILTON FERNANDO,46,37.7
12482,MOULAY RACHID,46,39.0
12483,NATIVIDAD,46,71.5
12484,NAYAN,46,7.8
12485,NICOLAS ALFREDO,46,34.8
12486,NILTON CESAR,46,35.6
12487,NOURREDDINE,46,39.6
12488,NUHACET,46,25.2
12489,OMAR FRANCISCO,46,28.5
12490,OSARETIN,46,30.2
12491,OSCAR DAMIAN,46,31.2
12492,OSCAR NICOLAS,46,33.4
12493,OSCAR PATRICIO,46,37.0
12494,PHILIP ANTHONY,46,54.5
12495,PLINIO,46,48.8
12496,POLONIO,46,66.0
12497,RADU ADRIAN,46,31.6
12498,RADU ALEXANDRU,46,25.2
12499,RAFAEL LEONARDO,46,36.7
12500,RICARDO SEBASTIAN,46,30.3
12501,ROBERT IAN,46,57.7
12502,ROBERTO FELIPE,46,43.9
12503,RODRIGO MARIA,46,18.9
12504,ROGER ALEXANDER,46,25.2
12505,ROHAN,46,13.5
12506,SAMUEL ALBERTO,46,25.7
12507,SANTIAGO RUBEN,46,35.1
12508,SERGIU ANDREI,46,18.8
12509,SHABIR,46,44.6
12510,SISENANDO,46,64.1
12511,SLOBODAN,46,52.2
12512,SORIN GHEORGHE,46,38.0
12513,SORIN IONUT,46,26.9
12514,STEVEN ANDRES,46,15.7
12515,STEVEN MICHAEL,46,44.8
12516,SUBHAN,46,12.6
12517,TEDDY,46,33.4
12518,TELLO,46,19.8
12519,TOMAS EMILIO,46,51.2
12520,ULADZIMIR,46,41.3
12521,URBANO JOSE,46,49.7
12522,VASILE ANDREI,46,24.4
12523,VASILI,46,38.0
12524,VICENTE IVAN,46,37.3
12525,VICTOR LORENZO,46,42.3
12526,VSEVOLOD,46,27.3
12527,WALTER MIGUEL,46,35.9
12528,WANDERSON,46,27.6
12529,WILLIAM MICHAEL,46,56.7
12530,WILSON ALEXANDER,46,25.0
12531,WILSON HERNAN,46,40.4
12532,WINSTON,46,40.3
12533,XINWEI,46,27.8
12534,YASSEN,46,13.0
12535,YIJUN,46,26.6
12536,YUHANG,46,9.5
12537,ZHICHENG,46,21.8
12538,ZHIXIANG,46,21.2
12539,ABDEL AZIZ,45,37.1
12540,ABUBAKARI,45,18.3
12541,ADRIAN ION,45,36.9
12542,ADRIAN LUCIAN,45,27.9
12543,AGUSTIN JORGE,45,49.7
12544,AGUSTIN SALVADOR,45,49.0
12545,ALBERTO ADRIAN,45,27.6
12546,ALBERTO CESAR,45,44.2
12547,ALBERTO ELIAS,45,43.0
12548,ALBERTO FABIAN,45,33.2
12549,ALEJANDRO ERNESTO,45,38.6
12550,ALEJANDRO EZEQUIEL,45,20.9
12551,ALEJANDRO ISMAEL,45,18.6
12552,ALEXANDER JOHN,45,33.4
12553,ALEXANDRU FLORIAN,45,24.2
12554,ALEXSANDRO,45,32.1
12555,ALFONSO JAIME,45,45.1
12556,ALFONSO SALVADOR,45,44.7
12557,ALIN CATALIN,45,25.1
12558,ALIN NICOLAE,45,28.5
12559,ANDREI ROBERT,45,16.3
12560,ANDRES GONZALO,45,40.4
12561,ANGEL EUSEBIO,45,54.4
12562,ANGEL OMAR,45,31.2
12563,ANGEL SEGUNDO,45,52.1
12564,ANGEL VIDAL,45,46.9
12565,ANTHONY JOSUE,45,12.6
12566,ANTONI LLUIS,45,40.7
12567,ARMANDO DAVID,45,32.7
12568,ARMANDO VICENTE,45,49.7
12569,ARNELIO,45,59.2
12570,ASAEL,45,11.6
12571,ATMAN,45,25.8
12572,AYAAN,45,3.5
12573,AZAM,45,40.3
12574,BAROUDI,45,43.8
12575,BENITO RAMON,45,57.5
12576,BOGDAN STEFAN,45,21.1
12577,BRIAN MANUEL,45,13.6
12578,CARLOS BOLIVAR,45,45.1
12579,CARLOS CARMELO,45,49.8
12580,CARMELO DAVID,45,34.3
12581,CESAR FELIPE,45,41.3
12582,CESAR OCTAVIO,45,42.5
12583,CHAKER,45,23.7
12584,CHEIKHOUNA,45,27.9
12585,CHRISTIAN LEONARDO,45,25.8
12586,CHRISTIAN MARTIN,45,29.8
12587,CIPRIAN NICOLAE,45,32.9
12588,CONSTANTIN IONUT,45,27.6
12589,CONSTANTINO MANUEL,45,49.5
12590,CRISTIAN ALFREDO,45,30.9
12591,CRISTIAN PABLO,45,34.1
12592,DAILOS JESUS,45,21.6
12593,DANIEL MARCOS,45,29.7
12594,DAVID FRANCIS,45,56.6
12595,DAVID JULIO,45,41.4
12596,DAVID LESLIE,45,63.0
12597,DICTINIO,45,71.7
12598,DIEGO MARIANO,45,32.7
12599,DIMA,45,16.0
12600,DIOCLECIANO,45,67.3
12601,DOMINGO GABRIEL,45,43.2
12602,DONIS,45,25.1
12603,DUMITRU GABRIEL,45,31.4
12604,EDISON PAUL,45,28.4
12605,EDISON XAVIER,45,30.3
12606,ELECTO,45,64.0
12607,ELMO,45,26.2
12608,ENRIQUE MARIANO,45,50.6
12609,ERIK DAVID,45,14.4
12610,ESTEBAN ALBERTO,45,39.8
12611,ESTEBAN EDUARDO,45,34.0
12612,ESTEBAN RAFAEL,45,38.5
12613,ESTEBE,45,28.6
12614,EUSEBIO FRANCISCO,45,56.8
12615,EVANGELOS,45,43.9
12616,EZEKIEL,45,19.8
12617,FARRUKH,45,31.3
12618,FEDERICO ENRIQUE,45,43.6
12619,FELIPE JOAQUIN,45,49.6
12620,FELIX EMILIO,45,53.8
12621,FERNANDO ISRAEL,45,32.8
12622,FILY,45,36.4
12623,FODIE,45,33.8
12624,FRANCESC ASIS,45,51.8
12625,FRANCISCO ANSELMO,45,50.0
12626,FRANCISCO JONAY,45,28.5
12627,GARNIK,45,42.2
12628,GEORGI PETROV,45,38.2
12629,GEORGII,45,23.9
12630,GERMAN PABLO,45,37.1
12631,GINES LUIS,45,48.2
12632,GURJEET,45,26.4
12633,HAKOB,45,34.5
12634,HANS RUDOLF,45,70.8
12635,HECTOR OSCAR,45,52.6
12636,HORACIO MANUEL,45,45.2
12637,HUGO MARTIN,45,33.9
12638,IGNACIO EMILIO,45,43.9
12639,IKER ADRIAN,45,7.5
12640,IKER ANDRES,45,6.4
12641,ILLIA,45,19.9
12642,INNOCENT,45,37.2
12643,ION SORIN,45,37.3
12644,IONUT SEBASTIAN,45,19.8
12645,IONUT VIOREL,45,27.0
12646,IRKUS,45,26.7
12647,IXAI,45,15.9
12648,IÑIGO JESUS,45,42.9
12649,JAVIER SANTOS,45,38.2
12650,JESUS CANDIDO,45,53.7
12651,JESUS FEDERICO,45,47.2
12652,JESUS JONATHAN,45,32.9
12653,JOAQUIN GUILLERMO,45,45.2
12654,JOHAN ALEXIS,45,18.7
12655,JOHANNES JACOBUS,45,61.8
12656,JOHN DANIEL,45,30.2
12657,JOHN MANUEL,45,28.7
12658,JON AINGERU,45,33.9
12659,JORDAN ALEXANDER,45,14.0
12660,JORGE BLAS,45,43.3
12661,JOSE BUENAVENTURA,45,53.3
12662,JOSE CALIXTO,45,54.2
12663,JOSE MARIA MANUEL,45,66.8
12664,JOSE MARIA RAMON,45,66.1
12665,JOSE OSVALDO,45,45.1
12666,JOSE SIXTO,45,58.9
12667,JOSEP DANIEL,45,30.0
12668,JOSUE FRANCISCO,45,22.9
12669,JOSUE ISRAEL,45,19.8
12670,JUAN GENARO,45,51.8
12671,JULIO JAIME,45,50.3
12672,KEVIN JAMES,45,45.5
12673,LEOPOLDO MIGUEL,45,44.0
12674,LIXIN,45,38.9
12675,LLUCIA,45,57.1
12676,LUCIAN CONSTANTIN,45,31.4
12677,LUDIVINO,45,67.9
12678,LUIS AMABLE,45,46.4
12679,LUIS BASILIO,45,49.5
12680,LUIS GASPAR,45,52.3
12681,LUIS HENRY,45,34.7
12682,MAHAMED,45,33.0
12683,MALAM,45,39.8
12684,MANSOR,45,37.0
12685,MANUEL ANXO,45,38.4
12686,MARCOS JULIO,45,35.9
12687,MARIAN IOAN,45,31.5
12688,MARK PETER,45,44.8
12689,MARK RICHARD,45,46.9
12690,MARTIN RODRIGO,45,30.3
12691,MATENIN,45,34.0
12692,MATTHEW DAVID,45,30.8
12693,MAURICIO GABRIEL,45,32.2
12694,METIN,45,35.2
12695,MICHAEL ADRIAN,45,19.4
12696,MICHEAL,45,31.5
12697,MIHAI CONSTANTIN,45,25.8
12698,MUMTAZ,45,42.6
12699,NAUSET,45,23.3
12700,NELSON RICARDO,45,35.9
12701,NICOLAS ALFONSO,45,27.8
12702,NICOLAS VICENTE,45,36.8
12703,NOEL JESUS,45,30.3
12704,OMAR FERNANDO,45,34.5
12705,OVIDIU ADRIAN,45,31.6
12706,PABLO FERMIN,45,39.3
12707,PABLO MARCOS,45,33.7
12708,PAL,45,44.1
12709,PATRICIO MIGUEL,45,39.0
12710,PHILIP ANDREW,45,51.5
12711,PLACIDO ANTONIO,45,53.0
12712,RADHAMES,45,40.2
12713,RAMIN,45,38.2
12714,RAMON MARTIN,45,49.5
12715,RAUL OMAR,45,43.5
12716,RAUL RAMON,45,48.4
12717,RICHARD ALAN,45,54.3
12718,ROBERTO VALENTIN,45,30.9
12719,RODRIGO IVAN,45,30.6
12720,ROSENDO JOSE,45,43.4
12721,RUBEN JORGE,45,38.1
12722,SAFOUANE,45,13.6
12723,SAINEY,45,30.9
12724,SALMANE,45,12.3
12725,SALVADOR TOMAS,45,47.4
12726,SANTOS LUIS,45,54.9
12727,SAUC,45,8.3
12728,SAUL JESUS,45,23.8
12729,SEBASTIAN ADRIAN,45,16.9
12730,SECKOU,45,35.5
12731,SEGISFREDO,45,63.4
12732,SERGIO LEONARDO,45,31.7
12733,SERGIO MARIO,45,41.1
12734,SIGITAS,45,43.5
12735,SORIN CRISTIAN,45,32.4
12736,SUPING,45,42.8
12737,SZABOLCS,45,33.3
12738,THOMAS CHARLES,45,44.9
12739,VALENTIN MIHAI,45,28.3
12740,VALERICO,45,73.4
12741,VASILE COSMIN,45,32.2
12742,VASILE GHEORGHE,45,38.5
12743,VICENTE NICOLAS,45,42.5
12744,VICTOR ABEL,45,37.4
12745,VIRGINIJUS,45,44.2
12746,WEIMING,45,36.5
12747,XIAOBO,45,34.9
12748,YONES,45,17.2
12749,YONGJIE,45,28.4
12750,ZAHARI,45,42.7
12751,ZHONGWEI,45,38.3
12752,ABDEL,44,34.5
12753,ABDELBARI,44,21.1
12754,ABRAHAM DAVID,44,25.1
12755,AIMIN,44,48.0
12756,AITOR ANTONIO,44,22.3
12757,ALEJANDRO JOSUE,44,14.3
12758,ALEXANDER MIGUEL,44,22.3
12759,ALEXANDRU GHEORGHE,44,29.1
12760,ALEXIS EDUARDO,44,27.2
12761,ALFONSO EMILIO,44,43.8
12762,ALFREDO MARTIN,44,44.8
12763,ALVARO ALBERTO,44,33.7
12764,AMADOR ANTONIO,44,51.5
12765,AMPELIO,44,65.7
12766,ANGEL CLEMENTE,44,49.1
12767,ANGEL FLORENCIO,44,54.5
12768,ANNAS,44,9.8
12769,ANTHONY ROBERT,44,60.0
12770,ANTONIO ELADIO,44,51.5
12771,ANTONIO HILARIO,44,52.2
12772,AYTHAMI JOSE,44,18.5
12773,AZDDINE,44,30.6
12774,BARTOLOME ANTONIO,44,50.4
12775,BARTOLOME FRANCISCO,44,54.9
12776,BARTOLOME MIGUEL,44,48.5
12777,BERGOI,44,26.0
12778,BINBIN,44,24.1
12779,BRANISLAV,44,39.5
12780,BRENO,44,20.7
12781,BRUNO RICARDO,44,27.9
12782,BRYAN ANTONIO,44,13.9
12783,BYRON DAVID,44,25.4
12784,CARLOS MODESTO,44,50.1
12785,CESAR TOMAS,44,45.8
12786,CHEJ,44,39.1
12787,CHRIF,44,39.3
12788,CHRISTIAN JOEL,44,18.0
12789,CHRISTIAN ROBERTO,44,29.7
12790,CLEBER,44,34.0
12791,CONSTANTIN VIOREL,44,36.9
12792,CORNELIS JOHANNES,44,59.0
12793,COSTANTINO,44,50.0
12794,CRISTIAN ALFONSO,44,25.1
12795,CRISTIAN ALIN,44,29.3
12796,CRISTIAN ION,44,36.8
12797,CRISTIAN JORGE,44,35.2
12798,CRISTO FERNANDO,44,29.6
12799,CRISTOBAL RAMON,44,44.4
12800,DAMASO JOSE,44,42.8
12801,DANIEL JAIME,44,33.7
12802,DAVID MARCELO,44,27.5
12803,DAVID OLIVER,44,32.5
12804,DAVID PATRICK,44,47.6
12805,DETELIN,44,39.1
12806,DIARRA,44,36.5
12807,DIEGO FELIX,44,39.5
12808,DINIS,44,31.4
12809,DMITRIJS,44,36.2
12810,DOMINGO ALEXIS,44,41.6
12811,DOMINGO DANIEL,44,34.4
12812,DOMINGO SALVADOR,44,52.1
12813,DONGDONG,44,26.3
12814,DRAGOS GABRIEL,44,14.8
12815,DUMITRU MARIAN,44,30.8
12816,DYLAN DANIEL,44,5.6
12817,DYLAN GABRIEL,44,5.3
12818,EDISON GEOVANNY,44,29.5
12819,EDUARD ALEXANDRU,44,12.6
12820,EDUARD JOSEP,44,36.5
12821,EDWIN ENRIQUE,44,33.3
12822,EL MUSTAFA,44,38.8
12823,ELDAR,44,28.7
12824,ELIOS,44,43.3
12825,ELTON,44,29.6
12826,ENRIC JOSEP,44,40.3
12827,ENRIQUE ADOLFO,44,51.5
12828,ERIN,44,13.8
12829,ESTEBAN MARIA,44,47.4
12830,EVILASIO,44,71.8
12831,EZEQUIEL DAVID,44,17.5
12832,FACUNDO EZEQUIEL,44,18.8
12833,FANOR,44,41.7
12834,FEDERICO ANGEL,44,49.1
12835,FEDERICO SEBASTIAN,44,28.0
12836,FIDEL MANUEL,44,51.3
12837,FLORICEL,44,44.0
12838,FRANCISCO CLAUDIO,44,47.6
12839,FRANCISCO LAUREANO,44,47.6
12840,GABRIEL ANDREI,44,13.5
12841,GABRIEL IVAN,44,31.8
12842,GALO PATRICIO,44,42.4
12843,GAUDIOSO,44,70.0
12844,GERMAN FERNANDO,44,46.3
12845,GUADALUPE,44,65.6
12846,GURGEN,44,33.9
12847,GUSTAVO ROBERTO,44,42.9
12848,GYULA,44,44.2
12849,HERMELINDO,44,66.2
12850,HERNAN ALEJANDRO,44,33.3
12851,HIMAD,44,19.1
12852,HUGO FABIAN,44,37.0
12853,HUMBERTO JAVIER,44,38.4
12854,IAN CHARLES,44,56.5
12855,IGNAT,44,36.2
12856,ISIDORO ANTONIO,44,49.8
12857,ISIDORO JAVIER,44,43.5
12858,ISSAME,44,23.7
12859,IULIAN CONSTANTIN,44,27.9
12860,IVAN ARTURO,44,37.4
12861,IVAN ESTEBAN,44,30.6
12862,IVAN SERGIO,44,36.4
12863,IVAN VICENTE,44,30.9
12864,IZAN MANUEL,44,4.8
12865,JACOBO MARIA,44,27.7
12866,JAIME HERNAN,44,42.8
12867,JALED,44,25.7
12868,JATRI,44,33.7
12869,JAVIER BENITO,44,43.2
12870,JAVIER MARCOS,44,42.5
12871,JESPER,44,40.7
12872,JHONATAN ALEXANDER,44,18.4
12873,JIANYI,44,34.3
12874,JINMING,44,39.1
12875,JOAN BATISTE,44,31.6
12876,JOEL ENRIQUE,44,22.0
12877,JOHN MARK,44,37.9
12878,JOHNNY ALBERTO,44,37.6
12879,JONATHAN MARK,44,44.3
12880,JONY,44,25.4
12881,JORDI MARIA,44,55.1
12882,JORGE GERARDO,44,42.3
12883,JOSE ADALBERTO,44,47.2
12884,JOSE CASTO,44,52.0
12885,JOSE EMETERIO,44,55.1
12886,JOSE EPIFANIO,44,55.5
12887,JOSE JUNIOR,44,22.7
12888,JOSE RIGOBERTO,44,46.2
12889,JOSE RUPERTO,44,54.4
12890,JOSEP TOMAS,44,42.6
12891,JOSIMAR,44,25.7
12892,JOSUE ANTONIO,44,26.2
12893,JUAN HIPOLITO,44,54.3
12894,JULIO ARTURO,44,50.6
12895,KASHMIR,44,41.7
12896,KEVIN ENRIQUE,44,16.3
12897,LEOCRICIO,44,58.2
12898,LEONARDO LUIS,44,43.9
12899,LICA,44,42.6
12900,LINO ANTONIO,44,51.0
12901,LLUIS XAVIER,44,36.1
12902,LORENZO ANDRES,44,41.6
12903,LUCIO JAVIER,44,45.8
12904,LUIS AARON,44,16.4
12905,LUIS EDGARDO,44,42.3
12906,LUIS HERMINIO,44,52.9
12907,LUIZ HENRIQUE,44,24.0
12908,MANUEL BASILIO,44,53.6
12909,MANUEL BORJA,44,28.9
12910,MARC DANIEL,44,15.6
12911,MARCELO FRANCISCO,44,44.5
12912,MARCIAL ANTONIO,44,51.4
12913,MARCOS CESAR,44,43.1
12914,MARIANO NICOLAS,44,29.2
12915,MARIO GUILLERMO,44,40.8
12916,MARTIN PEDRO,44,47.8
12917,MARTIRIA,44,57.7
12918,MAYORO,44,42.3
12919,MIGUEL ALEXANDRE,44,28.7
12920,MIGUEL CRISTOBAL,44,44.6
12921,MIGUEL HUMBERTO,44,34.5
12922,MOISES ANGEL,44,46.7
12923,MUNEEB,44,15.9
12924,NAHUEL ALEJANDRO,44,16.6
12925,NELSON ALEJANDRO,44,32.3
12926,NESTOR ALBERTO,44,41.0
12927,NICOLAS JOAQUIN,44,37.0
12928,NIZAM,44,18.3
12929,NORBERTO ANTONIO,44,46.6
12930,NORMANDO,44,45.6
12931,OPREA,44,48.4
12932,ORION,44,11.3
12933,ORLIN,44,35.4
12934,OSCAR ALONSO,44,39.0
12935,OSEL,44,19.4
12936,PABLO ALEXIS,44,34.9
12937,PABLO AURELIO,44,34.2
12938,PEDRO BARTOLOME,44,45.9
12939,PEDRO FABIAN,44,39.3
12940,PEDRO LEONARDO,44,37.1
12941,PEDRO REYES,44,51.8
12942,PELAYO JOSE,44,31.2
12943,PETER ANDREW,44,53.9
12944,POLICARPIO,44,58.5
12945,QUERUBIN,44,58.0
12946,RAMADAN,44,36.8
12947,RAMON GONZALO,44,52.8
12948,RAUL CESAR,44,43.8
12949,RAUL FELIPE,44,35.7
12950,RAZVAN DANIEL,44,18.4
12951,RICARDO ALEXIS,44,32.8
12952,RICARDO FELIX,44,50.0
12953,RICARDO MAURICIO,44,37.5
12954,RICARDO OMAR,44,43.7
12955,RICHARD HENRY,44,52.3
12956,RODION,44,26.2
12957,RODOLFO MANUEL,44,49.4
12958,ROGELI,44,61.7
12959,ROLANDO JAVIER,44,35.4
12960,ROMER,44,32.8
12961,ROMUALD,44,47.1
12962,RONALD ANDRES,44,22.6
12963,RUBEN PEDRO,44,38.1
12964,RUFINO MANUEL,44,58.2
12965,SAFUAN,44,10.2
12966,SANTIAGO ISMAEL,44,25.6
12967,SANTIAGO ISRAEL,44,27.3
12968,SEBASTIAN MATIAS,44,33.1
12969,SEGUNDO ALBERTO,44,47.1
12970,SEGUNDO ALFREDO,44,46.5
12971,SENADOR,44,59.9
12972,SERGIO RODRIGO,44,33.3
12973,SHUO,44,16.8
12974,SIMON JESUS,44,41.5
12975,SIMON MANUEL,44,40.3
12976,STANKO,44,46.4
12977,SUCESO,44,67.7
12978,TOMAS FELIPE,44,44.6
12979,VACLAV,44,42.3
12980,VAKHTANG,44,39.1
12981,VICENT XAVIER,44,39.4
12982,VICTOR HUMBERTO,44,45.9
12983,VICTOR ISRAEL,44,31.3
12984,VICTOR JOEL,44,18.1
12985,VICTOR MARCELO,44,37.7
12986,VICTOR OSWALDO,44,41.1
12987,WALY,44,37.2
12988,WILIAM,44,40.3
12989,WILLIAM FREDERICK,44,62.6
12990,WISAM,44,15.9
12991,XUHAR,44,3.4
12992,YAHIR,44,7.6
12993,YUPING,44,45.6
12994,ZESHAN,44,25.2
12995,ZHIJIAN,44,36.4
12996,ZINE EL ABIDINE,44,33.0
12997,AARON FRANCISCO,43,13.5
12998,ABASSE,43,37.1
12999,ABDELKADIR,43,33.0
13000,ABDENNASSAR,43,39.0
13001,ABDERRAOUF,43,31.2
13002,ADALBERT,43,47.8
13003,ADRIAN PETRU,43,30.6
13004,AIJUN,43,39.6
13005,ALAN JOSE,43,18.3
13006,ALBERT XAVIER,43,33.3
13007,ALBERTO GREGORIO,43,44.0
13008,ALEX CRISTIAN,43,13.1
13009,ALEX FRANCISCO,43,26.2
13010,ALFONSO JORGE,43,46.6
13011,ALFONSO MARTIN,43,41.9
13012,ALFREDO ALBERTO,43,48.3
13013,ALFREDO GABRIEL,43,40.4
13014,ALVARO ERNESTO,43,31.3
13015,AMIDOU,43,34.8
13016,ANDERSON JAVIER,43,14.7
13017,ANDRES PATRICIO,43,31.2
13018,ANDRES VALENTIN,43,31.3
13019,ANGEL FAUSTINO,43,51.6
13020,ANTONIO PAULINO,43,58.5
13021,ARIDANE JESUS,43,24.2
13022,ARIEL EDUARDO,43,36.9
13023,ASUNCION,43,65.5
13024,ATHMANE,43,40.6
13025,AURELIO ANGEL,43,56.0
13026,AYAX,43,20.3
13027,AZDIN,43,21.6
13028,BALA,43,33.9
13029,BASILIDES,43,73.2
13030,BASILIO ANTONIO,43,55.4
13031,BENDAOUD,43,41.8
13032,BENNY,43,41.4
13033,BERNARDO VICENTE,43,49.2
13034,BLAY,43,30.6
13035,BOBBY,43,34.4
13036,BRIAN JOSEPH,43,59.9
13037,BRUNO NICOLAS,43,15.6
13038,BRYAN PAUL,43,19.0
13039,CARLOS ANDRE,43,25.8
13040,CASIMIRO JOSE,43,50.1
13041,CASTO JOSE,43,53.9
13042,CAYETANO JESUS,43,31.6
13043,CHARLY,43,27.8
13044,CHRISTIAN XAVIER,43,24.8
13045,CIPRIAN MIHAI,43,31.8
13046,CLAUDIO ROBERTO,43,44.7
13047,CONSTANTIN CRISTINEL,43,38.8
13048,CRISTIAN GEORGE,43,27.2
13049,CRISTOBAL RAFAEL,43,44.9
13050,DAMYAN,43,34.3
13051,DANIEL ISRAEL,43,29.2
13052,DANIEL JOSUE,43,20.2
13053,DANIEL VIOREL,43,32.5
13054,DANNY DANIEL,43,29.2
13055,DARIO FRANCISCO,43,33.8
13056,DAVID JAIME,43,30.6
13057,DAVID ROY,43,60.1
13058,DAVITI,43,27.2
13059,DEREK JAMES,43,66.1
13060,DIEGO MAXIMILIANO,43,32.4
13061,DIOGO FILIPE,43,17.9
13062,DIOGO MIGUEL,43,18.0
13063,DJILY,43,31.1
13064,DOMINADOR,43,56.7
13065,DOMINGO EDUARDO,43,52.5
13066,DOMINGOS MANUEL,43,44.0
13067,DUMITRU ALEXANDRU,43,22.2
13068,DYLAN JAVIER,43,4.6
13069,DYLAN JOEL,43,5.3
13070,EDISON JOSE,43,29.8
13071,EDISON MAURICIO,43,30.0
13072,EDUARD MARIAN,43,14.1
13073,EDUARDO MARIO,43,44.6
13074,EDUARDO SAMUEL,43,27.1
13075,EDWARD ALEXANDER,43,29.6
13076,EL MAMOUNE,43,39.8
13077,ELIAS FERNANDO,43,47.5
13078,ELIO JOSE,43,33.8
13079,ELOY ALBERTO,43,37.9
13080,EMILIO JULIO,43,53.1
13081,ENRIQUE CESAR,43,48.6
13082,ERNESTAS,43,24.5
13083,ESTANIS,43,19.1
13084,EUGENIO JOAQUIN,43,50.6
13085,EVERT,43,41.0
13086,FEDERICO AGUSTIN,43,33.4
13087,FERMIN MIGUEL,43,52.8
13088,FLORIN DUMITRU,43,33.4
13089,FLORIN ION,43,35.4
13090,FLORIN LAURENTIU,43,29.2
13091,FLORIN MADALIN,43,23.5
13092,FRANCISCO AITOR,43,28.6
13093,FREDERICK JOHN,43,67.8
13094,FREDESVINDO,43,62.7
13095,GABRIEL RAFAEL,43,33.8
13096,GERARDO GABRIEL,43,39.2
13097,GERARDO MARIA,43,51.9
13098,GERMAN ALFREDO,43,43.6
13099,GERMAN IGNACIO,43,37.5
13100,GHEORGHE MIHAI,43,35.2
13101,GHEORGHE VALENTIN,43,34.0
13102,GIAN MARCO,43,24.6
13103,GIANPIERO,43,43.0
13104,GILBERTO MANUEL,43,44.4
13105,GODFREY,43,42.2
13106,HECTOR BIENVENIDO,43,44.5
13107,HECTOR MARTIN,43,36.3
13108,HEINZ DIETER,43,68.1
13109,HENRY JAVIER,43,26.8
13110,HILARIO JAVIER,43,44.2
13111,IKER GABRIEL,43,6.2
13112,IOAN BOGDAN,43,28.4
13113,IOAN CALIN,43,37.4
13114,IONUT ROBERT,43,23.5
13115,ISIDRO DAVID,43,35.3
13116,ISIDRO VICENTE,43,50.7
13117,ISRAEL ALEJANDRO,43,26.2
13118,IULIAN DANIEL,43,31.5
13119,IVAN MARTIN,43,29.4
13120,JACINTO RAMON,43,50.8
13121,JACK WILLIAM,43,27.2
13122,JAN WILLEM,43,59.6
13123,JASPER,43,25.9
13124,JAUME RAMON,43,46.5
13125,JAVIER PASCUAL,43,39.2
13126,JEREMY DAVID,43,21.0
13127,JESUS AITOR,43,37.4
13128,JIA JUN,43,11.8
13129,JIANKANG,43,45.5
13130,JINHUA,43,43.2
13131,JOAN VICENÇ,43,42.7
13132,JOHNATHAN,43,25.9
13133,JON GOTZON,43,46.0
13134,JON IKER,43,32.5
13135,JONAI,43,22.8
13136,JORGE ALEXANDRE,43,33.7
13137,JOSE IÑIGO,43,46.9
13138,JOSE PELAYO,43,40.8
13139,JOSEP JAUME,43,44.7
13140,JOSUE ALEXANDER,43,14.3
13141,JOVAN,43,30.0
13142,JUAN BRAULIO,43,45.9
13143,JUAN CIPRIANO,43,58.6
13144,JUAN FABIAN,43,41.8
13145,JUAN FACUNDO,43,36.6
13146,JUAN JOEL,43,17.3
13147,JUSTICE,43,28.5
13148,KEVIN RAFAEL,43,14.0
13149,KRASIMIR IVANOV,43,38.9
13150,LAKHVIR,43,34.0
13151,LORENZO ENRIQUE,43,43.6
13152,LUCIANO ANDRES,43,32.6
13153,LUIS SIMON,43,44.1
13154,MAMOUN,43,40.7
13155,MANSUR,43,24.3
13156,MANUEL ABELARDO,43,50.0
13157,MANUEL NARCISO,43,47.8
13158,MANZOOR,43,51.3
13159,MARCOS EMILIO,43,35.7
13160,MARCOS JOEL,43,16.5
13161,MARIAN CONSTANTIN,43,31.3
13162,MARIO FELIPE,43,41.7
13163,MARIO JULIAN,43,40.6
13164,MARIO RODOLFO,43,44.7
13165,MARIO SALVADOR,43,40.5
13166,MARIUS EUGEN,43,32.5
13167,MARIUS NICUSOR,43,29.0
13168,MARTIN ALEXANDER,43,26.6
13169,MARTIN FEDERICO,43,36.5
13170,MAXYM,43,16.8
13171,MEDIR,43,35.7
13172,MICHAEL JESUS,43,14.5
13173,MICHAEL STEPHEN,43,51.7
13174,MILTON ANDRES,43,27.4
13175,MITCHELL,43,30.4
13176,MORRIS,43,44.5
13177,NAVDEEP,43,24.0
13178,NAZARENO,43,33.8
13179,NAZARET,43,22.8
13180,NICOLAE LUCIAN,43,32.0
13181,NODAR,43,44.8
13182,OLALLO,43,58.7
13183,ORLANDO FRANCISCO,43,47.8
13184,OSCAR ESTEBAN,43,34.8
13185,OSCAR RAMIRO,43,34.1
13186,OSWALDO ANTONIO,43,40.0
13187,OVIDIU MARIUS,43,33.8
13188,PABLO MAURICIO,43,36.6
13189,PATRICIO MANUEL,43,39.6
13190,PAUL MIHAI,43,22.9
13191,PAUL STEPHEN,43,53.5
13192,PEDRO JERONIMO,43,46.6
13193,PETAR GEORGIEV,43,38.7
13194,PROTASIO,43,69.0
13195,RAIMUNDO MANUEL,43,49.3
13196,RAZVAN NICOLAE,43,23.1
13197,RICARDO ALEXANDRE,43,29.8
13198,RICHARD ALBERTO,43,34.5
13199,RUFINO ANTONIO,43,59.7
13200,SAIHOU,43,39.9
13201,SALLAM,43,45.3
13202,SANTOS ALBERTO,43,45.8
13203,SEGUNDO RAUL,43,45.3
13204,SEMIDAN,43,27.4
13205,SERGIU GABRIEL,43,22.1
13206,SERGIU NICOLAE,43,25.4
13207,SHAHZAIB,43,15.7
13208,SHAOHUA,43,44.0
13209,SINGH,43,34.9
13210,SONG,43,34.4
13211,TAHIROU,43,33.9
13212,TAJINDER,43,30.7
13213,TEODORO JAVIER,43,48.4
13214,TERESO,43,66.8
